group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
intervention--0090,26,91,44,5,92,134,69,102,60,32,47,36,17,95,27,97,39,58,368,1,3430
intervention--0090,27,104,54,7,107,99,83,82,42,35,45,29,16,110,30,81,29,63,311,1,3119
intervention--0090,28,89,48,5,91,108,89,89,58,42,42,41,20,105,44,94,27,60,357,1,2762
intervention--0090,29,92,34,5,87,108,68,97,39,28,53,31,21,103,37,89,34,67,314,1,2448
intervention--0090,30,105,52,6,92,82,73,100,52,29,48,42,24,89,29,77,21,66,318,1,2130
intervention--0090,31,93,46,2,115,98,72,104,45,30,62,34,20,75,32,84,20,58,276,1,1854
intervention--0090,32,96,51,8,89,92,74,83,52,39,54,37,25,61,27,85,18,56,251,1,1603
intervention--0090,33,95,46,5,93,81,65,68,37,24,70,29,12,77,32,60,16,52,253,1,1350
intervention--0090,34,82,47,6,112,76,60,77,36,31,54,35,16,60,30,80,20,64,214,1,1136
intervention--0090,35,105,48,11,86,64,74,72,52,41,59,37,31,59,47,79,12,53,186,1,950
intervention--0090,36,95,35,2,94,69,55,74,53,38,70,30,27,67,45,98,12,55,167,1,783
intervention--0090,37,95,40,4,105,65,62,66,35,38,38,31,19,56,33,64,3,51,127,1,656
intervention--0090,38,85,44,8,74,51,59,98,43,44,53,28,18,53,30,79,9,40,125,1,531
intervention--0090,39,72,36,5,79,56,63,72,48,33,60,21,21,56,31,77,7,45,531,1,0
intervention--0084,1,95,13,0,25,92,47,48,51,9,2,32,3,57,9,50,722,58,93,1,9907
intervention--0084,2,84,22,0,20,77,46,38,47,18,1,42,1,56,7,54,671,38,113,1,9794
intervention--0084,3,94,24,0,38,156,69,52,48,18,7,35,3,69,16,62,761,53,117,1,9677
intervention--0084,4,76,29,2,29,124,64,63,45,19,4,43,2,78,12,68,666,46,136,1,9541
intervention--0084,5,79,29,0,50,171,77,70,39,18,11,42,8,85,11,70,716,77,131,1,9410
intervention--0084,6,106,27,0,31,177,74,55,46,11,3,33,4,114,16,73,656,48,157,1,9253
intervention--0084,7,108,30,2,60,195,78,61,47,24,18,35,9,114,13,75,596,46,163,1,9090
intervention--0084,8,81,19,4,44,185,75,61,44,24,13,51,4,98,13,71,555,62,157,1,8933
intervention--0084,9,98,26,0,65,197,74,85,46,17,15,29,7,102,12,85,486,72,173,1,8760
intervention--0084,10,78,30,3,56,178,73,71,39,24,16,42,7,117,18,76,380,65,188,1,8572
intervention--0084,11,103,34,5,53,208,77,85,48,18,16,33,8,117,19,77,389,74,200,1,8372
intervention--0084,12,82,28,2,55,177,84,88,44,30,23,34,9,112,23,65,349,60,201,1,8171
intervention--0084,13,87,38,2,73,207,78,85,46,29,40,33,11,112,17,77,305,74,254,1,7917
intervention--0084,14,90,39,0,58,180,87,76,45,29,23,49,13,123,27,86,277,71,241,1,7676
intervention--0084,15,102,36,1,64,217,71,95,44,23,29,40,11,100,18,78,238,84,281,1,7395
intervention--0084,16,81,38,0,62,187,81,80,42,23,21,57,13,117,18,82,216,62,297,1,7098
intervention--0084,17,107,34,3,80,179,80,91,44,40,33,50,24,136,18,86,200,62,312,1,6786
intervention--0084,18,90,35,2,63,177,86,69,46,30,28,46,19,103,26,89,152,69,334,1,6452
intervention--0084,19,97,39,3,84,176,96,83,47,36,28,33,10,116,14,73,137,53,336,1,6116
intervention--0084,20,79,36,2,89,166,105,91,42,22,35,50,18,138,15,82,105,62,356,1,5760
intervention--0084,21,98,37,2,79,164,83,97,50,26,39,45,17,110,18,80,121,65,333,1,5427
intervention--0084,22,85,39,2,79,174,78,80,50,25,41,51,12,110,32,86,97,63,373,1,5054
