group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
intervention--0063,2,205,44,3,73,353,93,109,119,38,12,110,2,108,23,169,1647,118,258,9742
intervention--0063,3,305,70,6,129,591,155,187,169,71,23,156,9,201,35,269,2555,191,387,9613
intervention--0063,4,420,89,7,190,814,220,270,221,101,33,215,15,292,47,350,3375,271,534,9466
intervention--0063,5,513,110,8,243,1083,290,359,279,127,46,261,21,413,57,453,4080,364,676,9324
intervention--0063,6,621,138,8,293,1328,352,441,325,153,65,306,31,506,72,550,4732,419,835,9165
intervention--0063,7,727,169,12,366,1561,435,532,378,182,82,348,40,607,90,649,5375,485,995,9005
intervention--0063,8,840,207,15,432,1754,516,622,429,203,96,399,50,711,103,740,5882,567,1180,8820
intervention--0063,9,957,241,16,509,1969,605,694,475,234,115,435,60,863,115,819,6340,641,1396,8604
intervention--0063,10,1060,285,19,603,2187,709,779,523,269,143,472,74,995,134,904,6741,718,1604,8396
intervention--0063,11,1156,329,21,694,2426,790,854,573,299,171,518,93,1130,153,1004,7136,812,1848,8152
intervention--0063,12,1282,366,24,772,2620,871,937,615,328,205,572,105,1248,176,1095,7470,887,2099,7901
intervention--0063,13,1382,404,28,863,2814,953,1021,657,366,236,619,115,1361,201,1208,7719,959,2367,7633
intervention--0063,14,1474,446,30,946,3003,1037,1103,707,402,265,668,123,1475,224,1307,7958,1023,2613,7387
intervention--0063,15,1572,494,33,1045,3211,1113,1182,765,432,301,725,133,1599,248,1414,8166,1082,2895,7105
intervention--0063,16,1656,536,40,1142,3392,1204,1256,820,458,331,776,148,1725,271,1499,8356,1143,3198,6802
intervention--0063,17,1761,582,48,1232,3588,1273,1347,867,495,376,819,159,1840,297,1590,8500,1202,3537,6463
intervention--0063,18,1870,631,52,1318,3788,1372,1428,911,519,413,853,172,1970,323,1676,8636,1290,3834,6166
intervention--0063,19,1983,686,59,1435,3968,1473,1530,952,551,463,881,193,2070,345,1767,8757,1347,4168,5832
intervention--0063,20,2089,740,65,1509,4120,1556,1617,1006,578,504,918,211,2169,367,1871,8858,1417,4499,5501
intervention--0063,21,2190,783,68,1604,4298,1637,1708,1064,609,549,970,228,2282,392,1962,8951,1477,4860,5140
intervention--0063,22,2281,827,71,1694,4455,1731,1794,1125,646,595,1009,241,2409,421,2054,9035,1544,5208,4792
intervention--0063,23,2373,870,82,1800,4587,1806,1872,1165,684,635,1057,266,2531,460,2143,9090,1612,5589,4411
intervention--0063,24,2468,920,86,1884,4705,1886,1968,1219,710,686,1089,280,2640,501,2240,9140,1670,5949,4051
intervention--0063,25,2584,977,93,1985,4824,1963,2054,1263,734,736,1131,300,2724,532,2337,9191,1742,6320,3680
intervention--0063,26,2689,1028,98,2088,4936,2049,2142,1316,771,782,1165,318,2824,562,2427,9232,1794,6677,3323
intervention--0063,27,2797,1076,105,2185,5042,2120,2206,1363,810,827,1201,335,2922,603,2514,9266,1845,6998,3002
intervention--0063,28,2891,1122,115,2262,5133,2199,2289,1421,847,876,1234,356,3003,641,2605,9300,1905,7298,2702
intervention--0063,29,2993,1174,122,2358,5232,2286,2366,1468,877,936,1270,382,3108,679,2688,9320,1965,7604,2396
intervention--0063,30,3109,1232,128,2451,5326,2358,2458,1516,899,986,1301,400,3186,715,2762,9339,2032,7909,2091
intervention--0063,31,3211,1288,133,2537,5406,2444,2557,1568,931,1041,1331,428,3266,765,2839,9354,2080,8155,1845
intervention--0063,32,3313,1338,138,2634,5487,2524,2644,1604,962,1094,1363,447,3333,799,2940,9381,2134,8410,1590
intervention--0063,33,3409,1382,144,2738,5578,2602,2727,1658,986,1149,1396,470,3405,829,3026,9388,2194,8639,1361
intervention--0063,34,3520,1440,154,2820,5648,2656,2804,1705,1016,1196,1421,494,3471,856,3103,9395,2246,8839,1161
intervention--0063,35,3598,1489,158,2911,5712,2725,2871,1756,1048,1250,1446,506,3529,879,3172,9404,2303,9055,945
intervention--0063,36,3701,1529,161,3004,5782,2783,2957,1790,1080,1298,1473,532,3615,901,3237,9415,2344,9223,777
intervention--0063,37,3787,1569,173,3093,5841,2857,3024,1836,1113,1341,1505,547,3672,951,3304,9425,2390,9362,638
intervention--0063,38,3880,1616,181,3174,5900,2926,3103,1874,1150,1396,1531,567,3718,985,3371,9428,2451,9484,516
intervention--0063,39,3968,1665,192,3250,5954,2998,3185,1915,1178,1441,1559,584,3782,1023,3438,9435,2509,10000,0
intervention--0049,1,103,32,2,37,192,44,71,47,14,3,48,3,64,12,83,849,80,132,9868
intervention--0049,2,208,50,4,78,384,95,120,99,33,5,96,5,115,26,166,1647,152,263,9737
intervention--0049,3,320,76,5,128,615,160,192,148,56,16,155,16,218,37,265,2526,233,396,9604
intervention--0049,4,431,99,5,172,849,222,270,207,71,24,212,20,301,53,374,3328,291,549,9451
intervention--0049,5,530,126,10,225,1094,299,359,260,91,35,248,24,405,67,478,4104,380,686,9314
intervention--0049,6,632,158,10,277,1322,383,431,324,116,47,304,28,507,86,572,4763,469,868,9132
intervention--0049,7,745,195,12,341,1583,467,506,379,147,76,361,39,620,108,661,5387,549,1038,8962
intervention--0049,8,841,220,13,412,1830,547,587,419,170,87,411,46,747,132,761,5910,616,1216,8784
intervention--0049,9,953,260,19,508,2059,630,679,472,202,110,452,59,869,152,848,6386,697,1423,8577
intervention--0049,10,1057,285,26,583,2260,721,768,534,228,130,490,68,991,164,966,6769,776,1614,8386
intervention--0049,11,1165,331,32,651,2483,806,838,582,260,157,532,79,1108,197,1057,7137,832,1854,8146
intervention--0049,12,1269,386,38,728,2725,890,924,638,287,183,584,89,1226,214,1136,7448,906,2075,7925
intervention--0049,13,1379,442,45,824,2920,982,1016,693,318,218,613,103,1345,241,1228,7726,978,2331,7669
intervention--0049,14,1496,483,46,917,3134,1057,1098,740,342,260,653,117,1467,261,1337,7958,1046,2608,7392
intervention--0049,15,1607,523,51,1011,3347,1157,1192,798,372,296,687,127,1598,287,1427,8155,1120,2908,7092
intervention--0049,16,1705,565,54,1098,3527,1248,1294,841,412,331,735,142,1716,309,1518,8325,1201,3217,6783
intervention--0049,17,1801,606,56,1197,3745,1339,1391,898,443,366,784,162,1845,334,1620,8493,1282,3512,6488
intervention--0049,18,1886,661,60,1285,3896,1418,1501,953,483,405,838,174,1953,360,1707,8625,1367,3808,6192
intervention--0049,19,1988,720,72,1379,4041,1521,1598,1006,517,448,883,199,2081,400,1777,8736,1438,4086,5914
intervention--0049,20,2100,760,75,1480,4203,1618,1700,1044,549,492,928,215,2194,423,1862,8824,1500,4445,5555
intervention--0049,21,2198,806,80,1597,4348,1694,1782,1102,578,543,960,238,2324,459,1944,8904,1581,4788,5212
intervention--0049,22,2289,859,89,1687,4503,1769,1881,1155,621,583,998,258,2425,488,2036,8970,1637,5132,4868
intervention--0049,23,2380,912,93,1800,4650,1854,1977,1211,666,626,1045,280,2542,515,2126,9032,1721,5512,4488
intervention--0049,24,2493,974,96,1897,4785,1935,2072,1265,703,664,1089,298,2635,535,2198,9091,1783,5885,4115
intervention--0049,25,2597,1029,100,2016,4904,2019,2156,1306,742,713,1127,319,2749,571,2288,9139,1859,6235,3765
intervention--0049,26,2682,1084,107,2122,5034,2092,2237,1367,779,760,1166,339,2863,598,2396,9182,1932,6598,3402
intervention--0049,27,2778,1132,109,2218,5143,2173,2315,1440,819,817,1206,359,2941,634,2468,9226,1992,6959,3041
intervention--0049,28,2886,1187,115,2327,5237,2252,2397,1482,851,860,1234,377,3034,664,2559,9274,2049,7292,2708
intervention--0049,29,2983,1238,119,2432,5339,2349,2484,1523,894,919,1275,396,3141,705,2641,9303,2115,7585,2415
intervention--0049,30,3075,1303,126,2517,5432,2433,2567,1564,928,968,1316,415,3214,733,2731,9320,2172,7865,2135
intervention--0049,31,3161,1351,138,2603,5522,2509,2657,1611,965,1040,1347,444,3292,761,2815,9335,2245,8164,1836
intervention--0049,32,3252,1392,144,2688,5592,2582,2758,1669,1008,1094,1377,459,3386,803,2898,9351,2295,8429,1571
intervention--0049,33,3351,1452,151,2777,5654,2634,2829,1718,1037,1147,1416,483,3450,831,2982,9371,2349,8662,1338
intervention--0049,34,3443,1490,157,2861,5720,2712,2906,1769,1083,1205,1453,506,3511,875,3065,9385,2406,8877,1123
intervention--0049,35,3556,1547,171,2956,5795,2776,2979,1817,1118,1271,1489,531,3585,903,3144,9398,2453,9038,962
intervention--0049,36,3652,1593,178,3063,5849,2840,3079,1861,1161,1325,1512,545,3642,935,3215,9418,2505,9205,795
intervention--0049,37,3731,1644,185,3131,5888,2903,3164,1902,1188,1382,1551,564,3702,967,3288,9426,2551,9335,665
intervention--0049,38,3811,1696,192,3212,5946,2961,3237,1946,1223,1430,1567,584,3755,994,3353,9431,2624,9458,542
intervention--0049,39,3905,1744,202,3274,5988,3031,3309,1988,1245,1477,1592,607,3808,1026,3425,9437,2674,10000,0
intervention--0075,1,89,15,0,33,132,39,49,49,10,0,49,2,44,13,73,720,63,109,9891
intervention--0075,2,179,39,0,62,247,97,100,104,23,4,100,4,94,25,133,1414,121,203,9797
intervention--0075,3,262,75,1,109,401,163,166,149,43,9,137,7,170,38,230,2260,176,315,9685
intervention--0075,4,355,107,3,153,597,222,232,190,57,17,183,14,248,53,335,3031,249,459,9541
intervention--0075,5,448,133,3,191,779,285,290,244,78,27,229,18,345,62,435,3777,304,592,9408
intervention--0075,6,531,161,4,234,972,360,370,301,100,40,274,24,452,75,530,4418,372,734,9266
intervention--0075,7,620,196,6,288,1207,433,452,342,128,52,319,36,561,91,607,5033,440,882,9118
intervention--0075,8,723,231,9,348,1420,494,516,385,150,75,358,45,692,106,684,5547,512,1072,8928
intervention--0075,9,799,280,10,423,1630,578,592,430,165,101,400,56,829,126,777,6011,564,1273,8727
intervention--0075,10,903,321,12,475,1835,669,674,469,191,124,444,62,947,135,850,6438,637,1486,8514
intervention--0075,11,1002,363,14,538,2081,735,765,511,216,147,495,68,1080,159,936,6852,709,1708,8292
intervention--0075,12,1100,414,15,597,2293,813,873,551,237,173,536,83,1186,177,1021,7150,779,1979,8021
intervention--0075,13,1194,461,16,675,2514,888,946,592,264,200,569,96,1310,196,1116,7412,847,2231,7769
intervention--0075,14,1297,511,18,728,2696,973,1027,642,294,227,613,102,1422,218,1222,7669,921,2484,7516
intervention--0075,15,1388,550,20,810,2880,1065,1112,693,324,268,662,112,1541,240,1303,7892,987,2747,7253
intervention--0075,16,1475,590,27,897,3057,1144,1195,745,348,289,698,128,1653,257,1398,8098,1056,3019,6981
intervention--0075,17,1557,642,29,972,3263,1225,1311,784,383,314,738,145,1779,282,1484,8278,1114,3325,6675
intervention--0075,18,1646,697,30,1056,3445,1306,1399,832,410,349,781,158,1892,302,1567,8423,1176,3633,6367
intervention--0075,19,1749,740,34,1149,3628,1404,1481,872,446,386,810,173,2008,334,1659,8561,1246,3969,6031
intervention--0075,20,1838,792,37,1225,3797,1489,1551,931,481,429,849,191,2141,361,1741,8670,1317,4308,5692
intervention--0075,21,1929,843,42,1312,3970,1573,1645,975,513,470,893,211,2243,389,1822,8775,1383,4667,5333
intervention--0075,22,2027,895,44,1387,4122,1646,1742,1025,541,518,937,222,2369,429,1898,8848,1452,5001,4999
intervention--0075,23,2126,947,49,1487,4275,1721,1834,1071,567,554,981,235,2487,460,1986,8921,1527,5372,4628
intervention--0075,24,2221,983,57,1577,4427,1809,1929,1123,594,602,1013,252,2579,491,2080,8976,1598,5727,4273
intervention--0075,25,2321,1035,60,1679,4552,1900,2024,1162,646,637,1044,263,2676,525,2156,9050,1659,6092,3908
intervention--0075,26,2420,1084,64,1772,4652,1985,2113,1205,674,690,1081,285,2777,561,2248,9110,1723,6486,3514
intervention--0075,27,2505,1126,71,1875,4774,2070,2235,1254,713,741,1112,298,2877,579,2328,9153,1789,6802,3198
intervention--0075,28,2597,1168,75,1953,4892,2159,2329,1297,742,782,1153,322,2961,610,2412,9184,1848,7112,2888
intervention--0075,29,2698,1234,85,2043,5038,2240,2411,1343,772,835,1179,345,3075,636,2486,9212,1901,7470,2530
intervention--0075,30,2798,1280,89,2137,5134,2321,2500,1382,810,883,1215,360,3151,662,2566,9239,1949,7778,2222
intervention--0075,31,2886,1325,98,2221,5215,2397,2604,1440,834,950,1260,380,3233,687,2646,9261,2003,8075,1925
intervention--0075,32,2968,1377,104,2303,5308,2472,2695,1490,865,1003,1296,401,3316,717,2735,9276,2058,8360,1640
intervention--0075,33,3071,1417,113,2388,5383,2527,2769,1544,904,1054,1331,422,3389,746,2822,9298,2107,8618,1382
intervention--0075,34,3173,1466,116,2464,5462,2593,2841,1586,934,1103,1367,444,3461,784,2906,9317,2166,8823,1177
intervention--0075,35,3272,1513,127,2562,5529,2658,2928,1626,973,1160,1396,470,3530,821,2996,9333,2229,9013,987
intervention--0075,36,3369,1565,133,2657,5593,2727,3018,1664,1002,1216,1429,490,3595,850,3070,9345,2287,9188,812
intervention--0075,37,3448,1609,142,2734,5668,2810,3087,1711,1036,1266,1457,506,3659,877,3153,9353,2354,9341,659
intervention--0075,38,3529,1671,148,2811,5738,2863,3171,1758,1066,1324,1485,523,3720,910,3232,9367,2393,9458,542
intervention--0075,39,3616,1722,156,2891,5797,2933,3259,1802,1097,1376,1516,538,3765,932,3295,9380,2439,10000,0
intervention--0061,1,121,17,0,36,205,68,61,65,16,6,42,1,58,7,93,897,88,103,9897
intervention--0061,2,243,38,3,81,390,121,122,135,31,12,97,3,132,23,167,1670,183,229,9771
intervention--0061,3,342,57,4,127,609,187,195,203,56,23,134,9,216,31,262,2553,258,387,9613
intervention--0061,4,453,92,8,176,864,247,271,246,77,31,185,13,301,45,358,3382,348,557,9443
intervention--0061,5,556,124,11,234,1127,338,348,311,97,46,228,23,383,58,464,4161,415,718,9282
intervention--0061,6,662,157,15,290,1368,419,423,351,128,56,276,31,505,69,567,4789,501,895,9105
intervention--0061,7,777,192,17,343,1591,509,499,406,156,73,331,43,651,85,650,5343,578,1076,8924
intervention--0061,8,888,238,22,426,1840,607,579,443,182,89,372,55,764,96,753,5891,653,1271,8729
intervention--0061,9,996,277,23,495,2067,675,684,498,210,109,426,69,894,120,833,6345,735,1458,8542
intervention--0061,10,1109,309,24,557,2279,750,770,543,234,135,469,78,1020,139,936,6757,823,1655,8345
intervention--0061,11,1223,352,26,646,2513,834,856,588,259,160,520,86,1160,156,1022,7100,891,1904,8096
intervention--0061,12,1342,402,33,718,2720,898,951,635,277,186,572,100,1275,174,1128,7425,980,2138,7862
intervention--0061,13,1458,444,42,795,2963,991,1044,686,313,219,610,110,1402,195,1237,7694,1062,2383,7617
intervention--0061,14,1562,491,47,866,3147,1084,1150,746,343,248,656,122,1526,213,1338,7908,1135,2685,7315
intervention--0061,15,1674,535,51,958,3348,1170,1221,804,379,278,713,142,1621,232,1434,8121,1200,2965,7035
intervention--0061,16,1772,582,57,1060,3537,1261,1313,856,415,314,762,157,1736,252,1521,8322,1283,3270,6730
intervention--0061,17,1874,636,60,1146,3704,1353,1407,913,449,355,811,179,1848,274,1596,8472,1345,3595,6405
intervention--0061,18,1969,685,63,1246,3886,1439,1500,976,481,395,848,200,1976,302,1683,8599,1413,3909,6091
intervention--0061,19,2063,734,71,1357,4071,1511,1591,1027,521,447,890,213,2103,325,1792,8729,1477,4241,5759
intervention--0061,20,2161,780,74,1445,4253,1610,1696,1073,556,495,943,232,2219,349,1895,8832,1543,4582,5418
intervention--0061,21,2271,834,77,1541,4400,1680,1801,1128,588,542,991,249,2332,373,2001,8915,1631,4906,5094
intervention--0061,22,2352,885,84,1638,4531,1765,1900,1175,614,587,1032,267,2451,410,2105,8990,1707,5227,4773
intervention--0061,23,2457,933,92,1744,4676,1856,1996,1231,646,637,1076,289,2551,436,2187,9068,1777,5577,4423
intervention--0061,24,2553,973,97,1841,4813,1936,2081,1284,685,689,1114,305,2662,453,2273,9133,1840,5947,4053
intervention--0061,25,2637,1013,104,1948,4935,2026,2162,1331,722,737,1157,318,2776,488,2362,9182,1896,6286,3714
intervention--0061,26,2747,1064,111,2038,5050,2105,2243,1390,753,781,1196,343,2871,521,2437,9224,1966,6662,3338
intervention--0061,27,2854,1124,114,2129,5171,2176,2327,1437,798,838,1226,360,2980,553,2537,9270,2028,6996,3004
intervention--0061,28,2956,1170,123,2224,5262,2253,2397,1486,836,888,1262,376,3066,586,2621,9295,2095,7367,2633
intervention--0061,29,3046,1220,130,2337,5354,2316,2487,1532,867,955,1295,397,3148,611,2708,9317,2154,7704,2296
intervention--0061,30,3140,1262,132,2427,5438,2393,2573,1579,903,1013,1335,411,3239,648,2786,9334,2210,8002,1998
intervention--0061,31,3227,1316,141,2515,5515,2468,2673,1624,937,1069,1371,438,3312,685,2866,9350,2266,8244,1756
intervention--0061,32,3323,1369,148,2594,5591,2536,2753,1677,972,1123,1403,455,3368,722,2959,9369,2316,8495,1505
intervention--0061,33,3399,1417,154,2666,5669,2603,2821,1723,1008,1182,1428,476,3444,758,3044,9387,2372,8722,1278
intervention--0061,34,3499,1470,158,2764,5736,2668,2910,1755,1047,1238,1462,492,3515,784,3131,9403,2438,8919,1081
intervention--0061,35,3595,1511,163,2870,5789,2730,2985,1802,1074,1291,1499,513,3577,815,3206,9409,2491,9118,882
intervention--0061,36,3685,1553,169,2959,5850,2807,3071,1848,1107,1347,1530,530,3648,844,3289,9420,2542,9263,737
intervention--0061,37,3779,1608,173,3053,5907,2876,3143,1894,1136,1403,1557,557,3706,873,3363,9430,2600,9404,596
intervention--0061,38,3880,1653,181,3148,5958,2932,3220,1948,1162,1460,1583,577,3759,900,3459,9435,2640,9536,464
intervention--0061,39,3949,1690,187,3227,6011,2999,3291,1986,1193,1515,1619,597,3822,944,3527,9440,2692,10000,0
non-intervention--0022,1,150,26,3,64,306,70,69,83,18,11,68,3,66,12,122,1037,92,152,9848
non-intervention--0022,2,308,56,9,119,632,124,150,168,41,14,123,7,128,21,224,1928,202,308,9692
non-intervention--0022,3,451,90,14,189,1030,197,225,246,70,22,188,11,219,36,349,2974,312,491,9509
non-intervention--0022,4,584,129,19,264,1364,263,310,324,111,45,247,15,331,47,485,3847,423,664,9336
non-intervention--0022,5,716,171,23,349,1694,363,406,384,150,64,300,26,452,66,608,4666,529,837,9163
non-intervention--0022,6,844,209,31,437,2003,443,498,437,188,85,360,32,566,80,750,5324,617,1026,8974
non-intervention--0022,7,958,245,34,532,2282,526,587,500,238,113,424,45,677,96,871,5905,717,1231,8769
non-intervention--0022,8,1093,280,37,640,2569,615,682,567,275,143,479,57,793,110,1006,6384,792,1456,8544
non-intervention--0022,9,1220,326,40,756,2838,704,767,627,319,171,529,66,931,127,1117,6791,885,1677,8323
non-intervention--0022,10,1338,362,46,864,3094,803,865,692,364,201,586,81,1051,151,1245,7158,987,1944,8056
non-intervention--0022,11,1468,404,51,979,3330,899,960,743,397,225,636,96,1194,174,1347,7501,1068,2217,7783
non-intervention--0022,12,1592,457,57,1062,3577,978,1043,806,428,263,693,114,1323,192,1461,7778,1178,2500,7500
non-intervention--0022,13,1724,507,64,1183,3800,1060,1154,856,470,308,739,125,1452,226,1567,8017,1256,2781,7219
non-intervention--0022,14,1832,557,69,1284,3994,1158,1250,909,502,355,783,136,1588,244,1678,8208,1328,3034,6966
non-intervention--0022,15,1950,613,78,1391,4183,1264,1348,976,551,406,830,150,1694,264,1781,8390,1409,3352,6648
non-intervention--0022,16,2073,659,81,1481,4348,1370,1436,1026,593,447,883,168,1799,289,1903,8538,1487,3647,6353
non-intervention--0022,17,2180,708,88,1601,4523,1463,1557,1088,636,494,923,189,1939,317,2042,8655,1561,4009,5991
non-intervention--0022,18,2283,765,95,1708,4674,1564,1642,1136,664,553,967,207,2053,339,2148,8759,1634,4319,5681
non-intervention--0022,19,2394,807,103,1838,4807,1653,1748,1186,705,617,1011,230,2198,371,2271,8847,1711,4618,5382
non-intervention--0022,20,2538,859,117,1946,4935,1725,1847,1224,743,672,1052,246,2297,407,2365,8937,1782,4996,5004
non-intervention--0022,21,2646,915,121,2063,5072,1817,1933,1283,784,742,1092,268,2404,436,2469,9000,1854,5369,4631
non-intervention--0022,22,2760,970,128,2184,5186,1918,2034,1336,821,801,1133,285,2511,471,2582,9045,1917,5703,4297
non-intervention--0022,23,2858,1018,138,2313,5316,1981,2148,1385,871,849,1165,310,2606,507,2682,9110,1991,6006,3994
non-intervention--0022,24,2968,1071,152,2413,5417,2056,2249,1435,902,899,1202,327,2719,543,2766,9164,2064,6390,3610
non-intervention--0022,25,3076,1125,161,2529,5499,2142,2359,1506,936,963,1237,359,2817,566,2863,9184,2155,6744,3256
non-intervention--0022,26,3169,1169,172,2642,5588,2231,2453,1547,980,1019,1273,375,2899,597,2949,9216,2213,7084,2916
non-intervention--0022,27,3259,1220,179,2775,5670,2309,2552,1601,1014,1087,1308,403,3001,622,3045,9249,2281,7396,2604
non-intervention--0022,28,3363,1278,187,2874,5741,2363,2643,1652,1052,1134,1346,425,3087,650,3131,9287,2369,7707,2293
