group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
non-intervention--0023,11,1471,415,44,1019,3403,864,979,764,372,249,660,88,1153,186,1317,7510,1071,2150,7850
non-intervention--0023,12,1594,459,47,1121,3631,962,1073,809,420,281,701,106,1274,217,1440,7773,1149,2411,7589
non-intervention--0023,13,1717,512,52,1239,3832,1062,1158,863,450,321,747,118,1420,243,1558,8024,1223,2671,7329
non-intervention--0023,14,1837,566,61,1364,4024,1155,1275,937,486,362,798,139,1554,263,1655,8244,1299,2987,7013
non-intervention--0023,15,1935,625,69,1465,4221,1243,1383,1004,517,410,855,155,1682,297,1763,8408,1383,3268,6732
non-intervention--0023,16,2062,683,73,1578,4400,1322,1513,1071,561,458,919,166,1816,325,1885,8545,1475,3589,6411
non-intervention--0023,17,2184,746,79,1692,4557,1408,1627,1136,598,506,975,180,1957,343,1999,8684,1556,3894,6106
non-intervention--0023,18,2285,784,83,1812,4704,1496,1724,1202,633,557,1035,200,2078,372,2092,8797,1637,4228,5772
non-intervention--0023,19,2399,831,98,1935,4842,1603,1830,1265,676,605,1075,218,2199,406,2190,8895,1701,4575,5425
non-intervention--0023,20,2497,875,108,2045,4964,1691,1929,1320,714,654,1121,237,2315,434,2288,8969,1786,4916,5084
non-intervention--0023,21,2614,932,118,2175,5086,1773,2046,1380,757,710,1162,254,2416,460,2386,9040,1854,5289,4711
non-intervention--0023,22,2744,987,126,2301,5186,1864,2155,1435,791,759,1198,283,2532,490,2476,9083,1918,5663,4337
non-intervention--0023,23,2856,1024,132,2436,5291,1941,2250,1479,830,818,1235,313,2625,525,2587,9123,1988,6004,3996
non-intervention--0023,24,2949,1069,143,2563,5384,2028,2337,1545,860,879,1280,336,2725,568,2689,9165,2063,6331,3669
non-intervention--0023,25,3051,1114,157,2666,5498,2122,2448,1602,895,929,1319,360,2828,600,2779,9207,2137,6657,3343
non-intervention--0023,26,3167,1165,164,2780,5606,2201,2537,1662,929,996,1355,377,2936,631,2864,9235,2213,6994,3006
non-intervention--0023,27,3260,1221,174,2897,5687,2276,2617,1729,962,1055,1394,399,3025,665,2964,9264,2285,7330,2670
non-intervention--0023,28,3354,1268,180,2994,5768,2353,2719,1775,997,1116,1425,421,3120,692,3043,9282,2349,7651,2349
non-intervention--0023,29,3449,1323,194,3106,5856,2432,2811,1827,1034,1175,1460,438,3205,729,3133,9303,2433,7937,2063
non-intervention--0023,30,3546,1360,205,3191,5910,2502,2899,1873,1070,1226,1488,470,3287,759,3217,9327,2490,8187,1813
non-intervention--0023,31,3648,1420,215,3305,5978,2573,2986,1927,1106,1294,1525,488,3368,799,3321,9344,2547,8465,1535
non-intervention--0023,32,3743,1457,223,3415,6033,2651,3072,1976,1144,1346,1567,511,3445,840,3409,9365,2601,8691,1309
non-intervention--0023,33,3841,1504,232,3509,6080,2713,3148,2036,1183,1401,1597,530,3519,882,3496,9380,2658,8898,1102
non-intervention--0023,34,3928,1546,246,3599,6127,2766,3228,2083,1222,1457,1630,547,3583,921,3580,9385,2720,9081,919
non-intervention--0023,35,4009,1580,252,3698,6178,2835,3313,2133,1266,1517,1652,565,3648,953,3696,9394,2777,9254,746
non-intervention--0023,36,4086,1616,261,3790,6219,2899,3401,2189,1293,1578,1683,590,3708,999,3772,9398,2831,9383,617
non-intervention--0023,37,4167,1662,273,3870,6254,2966,3485,2242,1329,1633,1717,616,3756,1027,3852,9401,2872,9521,479
non-intervention--0023,38,4260,1698,282,3952,6291,3019,3563,2288,1362,1697,1741,639,3806,1058,3939,9406,2924,9635,365
non-intervention--0023,39,4334,1736,294,4033,6319,3078,3632,2328,1387,1755,1758,660,3851,1100,4020,9410,2973,10000,0
intervention--0060,1,119,32,0,46,184,58,70,59,18,3,46,0,44,14,82,855,64,117,9883
intervention--0060,2,241,57,1,73,373,115,110,125,33,8,88,5,111,19,153,1672,146,253,9747
intervention--0060,3,360,86,1,127,637,194,185,184,65,19,144,7,206,32,242,2644,228,389,9611
intervention--0060,4,484,120,2,189,881,265,247,246,87,37,200,11,288,46,337,3444,304,550,9450
intervention--0060,5,599,156,6,249,1158,346,336,306,115,51,246,21,382,55,434,4188,380,704,9296
intervention--0060,6,711,198,7,315,1402,421,426,362,144,73,301,26,482,65,523,4821,461,878,9122
intervention--0060,7,826,233,9,391,1667,512,497,420,180,86,343,34,600,84,624,5420,538,1067,8933
intervention--0060,8,938,279,11,438,1903,590,571,478,201,113,391,42,726,100,719,5954,625,1282,8718
intervention--0060,9,1040,321,12,511,2165,684,640,530,229,140,432,51,846,119,825,6418,704,1486,8514
intervention--0060,10,1143,350,16,574,2387,771,727,581,255,169,470,56,935,134,923,6813,768,1698,8302
intervention--0060,11,1234,395,18,663,2612,872,822,629,281,194,520,66,1051,152,1008,7173,851,1937,8063
intervention--0060,12,1347,436,24,748,2811,960,913,663,319,220,566,77,1184,173,1106,7484,936,2151,7849
intervention--0060,13,1450,485,32,842,3035,1059,1002,707,360,253,611,89,1300,196,1200,7771,1006,2423,7577
intervention--0060,14,1554,529,34,919,3248,1159,1089,748,391,282,651,99,1441,213,1287,8004,1071,2695,7305
intervention--0060,15,1668,580,39,1001,3456,1245,1177,803,415,317,697,107,1584,225,1379,8205,1135,2970,7030
intervention--0060,16,1777,624,41,1091,3641,1330,1280,850,444,357,742,120,1697,246,1474,8363,1194,3289,6711
intervention--0060,17,1877,665,42,1193,3844,1402,1378,896,479,397,792,132,1863,270,1575,8495,1276,3599,6401
intervention--0060,18,1994,715,46,1289,4021,1495,1477,940,516,443,836,151,1987,304,1660,8626,1349,3927,6073
intervention--0060,19,2095,761,50,1403,4177,1567,1562,999,555,491,878,167,2093,333,1750,8757,1425,4239,5761
intervention--0060,20,2210,811,58,1482,4311,1648,1653,1055,574,528,920,187,2200,367,1848,8839,1499,4583,5417
intervention--0060,21,2327,876,63,1574,4472,1748,1740,1109,613,567,979,203,2323,394,1943,8904,1574,4943,5057
intervention--0060,22,2430,934,68,1680,4629,1838,1819,1154,641,626,1024,221,2425,421,2043,8974,1637,5278,4722
intervention--0060,23,2528,987,74,1778,4772,1921,1911,1210,665,672,1061,231,2541,449,2132,9024,1698,5657,4343
intervention--0060,24,2629,1030,76,1871,4897,2005,2001,1259,706,722,1103,253,2635,481,2220,9082,1753,5989,4011
intervention--0060,25,2735,1082,82,1973,5017,2103,2093,1326,742,759,1160,274,2745,513,2300,9136,1818,6362,3638
intervention--0060,26,2844,1127,88,2088,5136,2188,2195,1374,779,813,1195,288,2844,536,2404,9185,1880,6699,3301
intervention--0060,27,2952,1173,96,2183,5236,2266,2275,1428,811,851,1220,306,2929,560,2487,9223,1938,7027,2973
intervention--0060,28,3046,1207,106,2272,5335,2345,2377,1472,836,915,1265,321,3027,584,2594,9245,2000,7367,2633
intervention--0060,29,3124,1259,112,2362,5421,2415,2472,1514,879,972,1307,350,3123,619,2683,9270,2060,7666,2334
intervention--0060,30,3233,1304,117,2444,5493,2485,2561,1564,902,1032,1343,371,3186,643,2761,9291,2133,7941,2059
intervention--0060,31,3336,1353,125,2548,5571,2562,2650,1621,938,1085,1372,391,3264,685,2838,9319,2203,8210,1790
intervention--0060,32,3444,1411,134,2648,5636,2631,2747,1681,967,1135,1407,411,3347,714,2924,9339,2265,8474,1526
intervention--0060,33,3535,1464,140,2760,5698,2678,2825,1730,992,1183,1449,433,3431,748,3024,9352,2314,8721,1279
intervention--0060,34,3604,1513,143,2856,5769,2746,2902,1760,1025,1247,1483,450,3490,778,3116,9366,2369,8929,1071
intervention--0060,35,3696,1554,149,2939,5844,2816,2993,1803,1058,1294,1517,470,3563,815,3205,9379,2425,9121,879
intervention--0060,36,3798,1592,157,3025,5898,2877,3075,1844,1092,1352,1556,491,3630,848,3279,9388,2471,9280,720
intervention--0060,37,3877,1630,166,3119,5962,2945,3154,1883,1118,1400,1586,508,3690,874,3342,9403,2525,9408,592
intervention--0060,38,3959,1674,177,3192,6003,3017,3215,1926,1151,1452,1613,540,3739,924,3412,9409,2564,9530,470
intervention--0060,39,4046,1708,189,3275,6040,3073,3302,1969,1180,1502,1635,552,3796,958,3476,9413,2613,10000,0
intervention--0074,1,124,25,1,38,231,45,56,62,24,4,50,4,54,13,80,836,81,113,9887
intervention--0074,2,238,50,3,80,419,94,112,121,41,10,100,4,104,29,158,1588,147,234,9766
intervention--0074,3,356,69,5,139,685,167,183,180,65,21,141,7,188,43,256,2488,215,372,9628
intervention--0074,4,466,102,6,196,911,235,248,231,93,31,201,7,265,60,372,3257,286,530,9470
intervention--0074,5,576,140,8,269,1162,317,329,282,122,43,250,13,375,70,473,3999,359,683,9317
intervention--0074,6,687,169,11,333,1426,389,405,335,146,51,298,17,497,80,576,4674,425,842,9158
intervention--0074,7,794,214,15,404,1691,473,491,401,173,68,342,25,615,96,675,5294,494,1029,8971
intervention--0074,8,903,252,18,470,1899,555,561,451,204,80,386,35,737,110,775,5785,573,1207,8793
intervention--0074,9,1012,298,23,549,2117,662,662,509,232,109,424,43,861,123,891,6261,655,1421,8579
intervention--0074,10,1107,327,27,630,2331,747,756,570,257,130,478,49,975,139,989,6657,705,1637,8363
intervention--0074,11,1214,375,31,710,2571,836,843,628,296,159,518,59,1101,167,1099,7038,782,1884,8116
intervention--0074,12,1327,416,33,792,2789,935,933,676,326,180,565,73,1215,185,1212,7339,866,2122,7878
intervention--0074,13,1430,458,36,890,3016,1016,1020,736,358,215,610,85,1341,203,1324,7620,938,2365,7635
intervention--0074,14,1559,501,38,974,3196,1110,1091,789,397,245,655,100,1473,226,1416,7886,1004,2651,7349
intervention--0074,15,1662,550,39,1067,3397,1200,1187,840,427,290,710,127,1584,250,1516,8126,1079,2932,7068
intervention--0074,16,1766,591,41,1170,3578,1274,1276,886,458,318,751,142,1703,275,1611,8312,1161,3254,6746
intervention--0074,17,1857,649,47,1275,3754,1379,1350,950,497,355,786,158,1808,299,1711,8482,1230,3554,6446
intervention--0074,18,1957,696,50,1348,3909,1468,1452,1008,531,399,819,176,1934,321,1803,8599,1302,3876,6124
intervention--0074,19,2045,747,60,1457,4093,1545,1529,1062,567,445,864,199,2061,343,1895,8707,1372,4171,5829
intervention--0074,20,2157,806,70,1558,4236,1638,1630,1112,605,493,900,221,2175,364,1981,8796,1437,4509,5491
intervention--0074,21,2259,846,76,1659,4363,1714,1708,1171,636,543,953,244,2293,398,2063,8889,1498,4861,5139
intervention--0074,22,2357,895,80,1745,4507,1800,1798,1218,676,591,1004,264,2389,432,2148,8974,1567,5253,4747
intervention--0074,23,2457,942,86,1827,4633,1887,1889,1252,714,641,1046,276,2517,460,2244,9031,1634,5626,4374
intervention--0074,24,2559,994,93,1924,4763,1977,1976,1308,749,687,1090,299,2616,490,2332,9095,1703,5973,4027
intervention--0074,25,2663,1050,102,2040,4891,2056,2071,1358,784,729,1128,327,2730,526,2410,9153,1769,6325,3675
intervention--0074,26,2758,1103,106,2141,5005,2131,2153,1418,822,781,1161,348,2821,566,2497,9204,1844,6681,3319
intervention--0074,27,2869,1153,112,2239,5106,2209,2236,1484,849,819,1202,363,2925,596,2579,9239,1900,7026,2974
intervention--0074,28,2972,1204,118,2331,5209,2306,2335,1529,889,876,1244,377,3013,624,2667,9268,1975,7374,2626
intervention--0074,29,3066,1263,130,2425,5315,2380,2417,1585,930,938,1282,401,3103,647,2742,9294,2032,7662,2338
intervention--0074,30,3144,1313,136,2537,5401,2453,2511,1644,961,997,1307,425,3187,672,2834,9319,2094,7958,2042
intervention--0074,31,3256,1353,148,2632,5490,2535,2606,1686,991,1041,1340,451,3268,704,2914,9339,2159,8231,1769
intervention--0074,32,3330,1390,150,2724,5556,2617,2680,1735,1021,1099,1379,468,3357,733,3004,9359,2225,8506,1494
intervention--0074,33,3423,1443,156,2827,5627,2698,2778,1795,1061,1152,1415,495,3438,765,3102,9376,2278,8737,1263
intervention--0074,34,3511,1477,159,2937,5695,2773,2861,1838,1092,1202,1445,519,3523,799,3190,9392,2338,8940,1060
intervention--0074,35,3624,1535,164,3043,5749,2845,2956,1883,1123,1261,1488,547,3605,848,3258,9400,2388,9118,882
intervention--0074,36,3729,1569,171,3120,5808,2912,3032,1939,1141,1327,1521,575,3665,882,3337,9408,2445,9269,731
intervention--0074,37,3818,1621,181,3205,5854,2973,3109,1976,1165,1385,1556,596,3730,916,3417,9415,2494,9395,605
intervention--0074,38,3906,1676,190,3295,5896,3025,3188,2029,1197,1441,1582,615,3806,955,3483,9420,2556,9530,470
intervention--0074,39,3976,1716,197,3382,5935,3083,3278,2066,1232,1493,1620,630,3859,1000,3554,9422,2604,10000,0
intervention--0048,1,123,21,1,36,196,47,59,59,18,3,37,2,48,6,81,861,67,103,9897
intervention--0048,2,222,38,3,79,401,97,120,119,26,5,90,4,105,17,163,1661,146,226,9774
intervention--0048,3,315,64,5,126,632,169,184,184,50,14,138,10,189,28,245,2544,222,352,9648
intervention--0048,4,424,92,5,182,875,229,253,250,79,20,180,16,287,44,348,3305,292,508,9492
intervention--0048,5,538,122,5,254,1116,290,339,314,106,34,227,23,380,52,433,4070,377,666,9334
intervention--0048,6,650,161,7,331,1375,367,430,362,142,48,282,30,480,74,523,4720,458,827,9173
intervention--0048,7,739,192,10,409,1630,435,516,421,169,66,333,40,611,91,621,5328,533,1001,8999
intervention--0048,8,842,231,12,470,1850,510,601,476,194,93,377,45,744,114,722,5826,609,1200,8800
intervention--0048,9,945,270,12,538,2087,597,683,533,212,111,417,55,871,134,832,6316,685,1418,8582
intervention--0048,10,1044,315,14,605,2332,675,769,578,245,136,463,72,993,158,928,6697,762,1646,8354
intervention--0048,11,1153,368,17,698,2578,764,860,615,276,170,513,88,1123,188,1025,7113,831,1879,8121
intervention--0048,12,1253,407,19,780,2801,854,959,663,302,198,564,94,1221,210,1129,7414,906,2120,7880
intervention--0048,13,1348,454,20,866,3022,940,1051,726,338,230,603,109,1350,236,1223,7682,980,2386,7614
intervention--0048,14,1460,499,23,956,3235,1026,1134,779,363,268,646,126,1467,262,1317,7904,1055,2679,7321
intervention--0048,15,1555,535,25,1049,3421,1120,1225,835,391,299,682,142,1583,285,1398,8122,1134,2948,7052
intervention--0048,16,1648,578,28,1152,3600,1192,1308,890,420,327,723,154,1707,313,1486,8301,1200,3234,6766
intervention--0048,17,1752,625,30,1245,3764,1279,1391,942,448,359,760,164,1838,347,1575,8449,1270,3574,6426
intervention--0048,18,1859,677,32,1334,3945,1367,1494,989,478,412,809,180,1993,373,1668,8599,1337,3891,6109
intervention--0048,19,1967,727,40,1432,4120,1450,1601,1034,516,457,844,194,2129,397,1752,8705,1404,4260,5740
intervention--0048,20,2079,785,41,1525,4281,1546,1695,1069,545,502,879,214,2258,414,1837,8817,1463,4600,5400
intervention--0048,21,2191,818,47,1649,4464,1643,1800,1123,568,556,912,230,2357,436,1927,8896,1531,4955,5045
intervention--0048,22,2299,867,54,1752,4619,1727,1885,1168,610,608,947,249,2471,459,2025,8988,1596,5302,4698
intervention--0048,23,2388,915,55,1846,4767,1811,1968,1223,647,655,991,273,2591,485,2117,9042,1658,5623,4377
intervention--0048,24,2498,966,58,1942,4904,1905,2071,1278,685,712,1036,291,2686,509,2196,9102,1732,6003,3997
intervention--0048,25,2611,1013,71,2048,5028,1974,2174,1319,715,769,1078,311,2804,534,2287,9152,1812,6346,3654
intervention--0048,26,2716,1063,79,2152,5134,2057,2268,1371,762,815,1112,332,2926,561,2366,9199,1885,6689,3311
intervention--0048,27,2838,1106,89,2270,5227,2149,2344,1422,800,874,1142,363,3024,596,2442,9232,1947,6988,3012
intervention--0048,28,2939,1163,94,2373,5321,2238,2416,1473,830,928,1178,383,3117,641,2528,9263,2009,7297,2703
intervention--0048,29,3053,1219,101,2484,5405,2324,2509,1521,851,984,1214,404,3189,663,2597,9297,2066,7630,2370
intervention--0048,30,3148,1272,107,2586,5494,2416,2608,1571,890,1034,1254,423,3266,691,2677,9331,2131,7897,2103
intervention--0048,31,3224,1334,111,2707,5582,2489,2692,1625,923,1103,1291,449,3362,732,2757,9349,2194,8206,1794
intervention--0048,32,3325,1384,117,2808,5651,2576,2778,1671,957,1162,1318,467,3431,765,2837,9371,2250,8478,1522
intervention--0048,33,3397,1434,129,2908,5712,2660,2864,1716,994,1219,1355,488,3488,801,2910,9384,2307,8725,1275
intervention--0048,34,3497,1483,139,2992,5775,2710,2943,1757,1024,1267,1389,510,3557,833,2991,9399,2364,8925,1075
intervention--0048,35,3585,1534,146,3099,5835,2773,3025,1801,1059,1323,1409,541,3623,879,3057,9407,2417,9121,879
intervention--0048,36,3665,1586,152,3180,5878,2842,3121,1847,1097,1369,1451,564,3687,914,3156,9417,2464,9276,724
intervention--0048,37,3756,1651,155,3256,5921,2901,3194,1881,1130,1420,1477,584,3737,957,3228,9427,2509,9406,594
intervention--0048,38,3836,1694,166,3344,5971,2958,3284,1928,1175,1464,1510,599,3787,994,3305,9443,2572,9526,474
intervention--0048,39,3919,1738,175,3425,6022,3006,3365,1972,1199,1505,1530,623,3836,1020,3390,9450,2634,10000,0
intervention--0051,1,122,17,1,44,207,61,67,59,18,2,48,3,53,5,92,868,70,119,9881
intervention--0051,2,236,39,3,79,402,107,145,126,37,9,99,6,106,12,168,1654,140,244,9756
intervention--0051,3,355,66,5,134,664,177,209,175,61,16,148,12,199,35,247,2553,216,380,9620
intervention--0051,4,485,100,7,187,924,242,276,234,84,21,195,15,284,42,357,3363,295,528,9472
intervention--0051,5,600,130,10,249,1173,322,359,281,110,42,239,18,388,60,451,4151,380,688,9312
intervention--0051,6,724,158,16,300,1411,393,442,339,132,64,291,26,498,78,554,4787,464,846,9154
intervention--0051,7,828,194,19,360,1680,486,529,389,163,78,341,35,615,89,654,5393,548,1023,8977
intervention--0051,8,942,229,22,450,1914,570,624,448,186,92,404,40,728,106,765,5981,625,1200,8800
intervention--0051,9,1050,265,25,533,2141,662,703,490,209,119,440,50,853,126,874,6431,705,1398,8602
intervention--0051,10,1173,308,27,613,2370,760,780,549,239,144,474,67,983,145,973,6809,794,1613,8387
intervention--0051,11,1262,356,33,682,2597,837,879,601,274,174,511,73,1110,164,1069,7155,872,1841,8159
intervention--0051,12,1352,398,37,772,2809,922,963,648,310,207,557,81,1249,184,1148,7461,942,2074,7926
intervention--0051,13,1482,444,43,866,3021,1017,1048,704,343,243,608,95,1368,206,1250,7762,1022,2316,7684
intervention--0051,14,1583,491,46,929,3227,1105,1156,774,368,268,659,109,1478,225,1362,7986,1096,2593,7407
intervention--0051,15,1688,534,49,1024,3412,1207,1243,828,402,297,711,125,1617,256,1481,8192,1150,2867,7133
intervention--0051,16,1794,570,55,1115,3606,1298,1339,868,436,331,748,134,1736,282,1570,8366,1222,3158,6842
intervention--0051,17,1893,607,56,1189,3780,1403,1423,913,466,364,789,154,1859,301,1661,8528,1305,3462,6538
intervention--0051,18,1994,645,60,1284,3976,1480,1526,960,500,403,816,169,1986,330,1743,8674,1371,3812,6188
intervention--0051,19,2102,695,69,1390,4145,1573,1616,1023,531,437,855,189,2096,354,1835,8782,1448,4149,5851
intervention--0051,20,2206,736,73,1499,4308,1674,1724,1069,561,483,896,203,2228,385,1918,8874,1508,4487,5513
intervention--0051,21,2317,778,78,1608,4440,1749,1819,1115,592,529,930,224,2360,412,2002,8944,1593,4866,5134
intervention--0051,22,2428,829,82,1713,4571,1819,1912,1161,625,571,967,236,2467,439,2102,9021,1673,5212,4788
intervention--0051,23,2525,885,89,1831,4703,1905,2001,1218,664,630,1001,253,2577,476,2202,9081,1743,5591,4409
intervention--0051,24,2652,930,98,1921,4835,1992,2135,1257,697,682,1046,268,2673,498,2300,9138,1812,5920,4080
intervention--0051,25,2745,976,107,2020,4966,2087,2203,1314,727,726,1084,296,2785,530,2391,9201,1878,6259,3741
intervention--0051,26,2851,1026,115,2134,5086,2176,2283,1372,754,791,1120,315,2873,572,2470,9248,1949,6620,3380
intervention--0051,27,2957,1084,121,2237,5201,2269,2381,1425,780,831,1159,329,2972,612,2560,9287,2018,6978,3022
intervention--0051,28,3059,1139,132,2338,5288,2344,2465,1481,816,879,1195,343,3069,637,2663,9323,2084,7283,2717
intervention--0051,29,3154,1185,139,2413,5378,2419,2543,1530,855,949,1230,356,3160,655,2775,9338,2145,7606,2394
intervention--0051,30,3250,1243,151,2517,5456,2509,2634,1576,885,1016,1272,371,3250,694,2879,9366,2199,7927,2073
intervention--0051,31,3360,1286,160,2623,5525,2583,2741,1633,923,1070,1304,389,3335,731,2979,9381,2261,8216,1784
intervention--0051,32,3460,1330,164,2738,5598,2664,2821,1680,955,1123,1333,412,3415,764,3055,9396,2328,8467,1533
intervention--0051,33,3540,1384,173,2849,5667,2746,2914,1725,996,1183,1375,442,3487,794,3141,9411,2377,8717,1283
intervention--0051,34,3651,1431,182,2941,5746,2819,3004,1777,1030,1245,1407,466,3539,823,3226,9421,2434,8916,1084
