group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
intervention--0080,44,4,3,1,4,1,6,5,2,2,4,0,4,1,6,4,0,2,55,1,254
intervention--0080,45,4,4,1,6,2,3,4,0,2,1,2,3,3,2,2,0,1,41,1,213
intervention--0080,46,4,4,0,3,2,2,6,1,0,6,0,4,2,7,5,0,4,29,1,184
intervention--0080,47,6,1,1,6,0,1,5,0,2,3,2,2,2,4,2,0,1,32,1,152
intervention--0080,48,4,4,0,1,1,2,2,1,2,3,2,4,2,2,2,0,2,29,1,123
intervention--0080,49,1,2,1,1,1,1,2,0,0,2,1,3,0,3,1,2,0,20,1,103
intervention--0080,50,1,0,0,0,1,3,3,0,1,4,1,0,4,1,2,0,2,23,1,80
intervention--0080,51,1,0,0,2,1,1,0,0,0,2,1,0,1,1,1,0,0,10,1,70
intervention--0080,52,3,0,0,1,1,1,2,1,0,0,2,0,1,3,0,0,0,16,1,54
intervention--0080,53,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,18,1,36
intervention--0080,54,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,1,27
intervention--0080,55,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,18
intervention--0080,56,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,4,1,14
intervention--0080,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9
intervention--0080,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
intervention--0080,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4
intervention--0080,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
intervention--0080,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
intervention--0080,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
intervention--0094,1,185,43,3,51,272,61,88,89,25,7,55,2,102,11,123,1130,157,234,1,9766
intervention--0094,2,159,56,7,66,328,96,95,73,38,21,72,8,148,18,133,1185,167,217,1,9549
intervention--0094,3,179,63,5,105,293,108,113,76,31,28,54,7,173,27,131,964,184,248,1,9301
intervention--0094,4,160,59,7,93,311,106,100,68,46,27,53,13,175,16,130,902,127,255,1,9046
intervention--0094,5,152,70,5,96,310,113,105,73,37,42,53,12,177,25,116,751,150,277,1,8769
intervention--0094,6,154,68,5,106,290,131,101,41,27,42,49,8,167,30,127,677,138,259,1,8510
intervention--0094,7,144,74,4,144,261,137,107,66,35,43,54,16,203,29,117,501,125,237,1,8273
intervention--0094,8,155,63,7,132,230,110,130,50,35,49,51,16,158,23,99,397,136,280,1,7993
intervention--0094,9,168,71,8,172,253,120,103,68,29,64,49,15,145,46,108,369,135,230,1,7763
intervention--0094,10,129,79,12,141,269,116,114,71,36,55,42,20,161,48,102,328,140,272,1,7491
intervention--0094,11,143,59,16,132,206,108,112,51,30,60,44,19,138,52,137,259,129,295,1,7196
intervention--0094,12,141,98,14,153,235,114,95,55,44,53,49,26,146,45,100,195,121,291,1,6905
intervention--0094,13,136,77,14,151,196,107,113,57,34,72,39,28,112,52,102,187,114,272,1,6633
intervention--0094,14,138,67,11,151,179,85,97,46,29,76,39,30,103,57,91,156,113,275,1,6358
intervention--0094,15,144,85,12,166,167,93,119,54,40,74,42,39,106,64,92,128,113,314,1,6044
intervention--0094,16,108,77,14,145,162,105,99,42,25,85,38,31,111,59,81,95,92,303,1,5741
intervention--0094,17,90,68,21,173,141,88,94,48,26,69,39,25,83,56,78,72,90,289,1,5452
intervention--0094,18,108,66,10,127,129,101,97,47,23,67,37,33,96,60,76,81,80,299,1,5153
intervention--0094,19,108,68,11,154,107,93,100,43,24,66,41,30,93,53,68,55,86,285,1,4868
intervention--0094,20,96,46,7,124,94,82,104,35,26,71,16,34,79,74,79,43,72,314,1,4554
intervention--0094,21,97,55,21,119,103,60,86,55,27,67,24,43,69,66,56,46,74,286,1,4268
intervention--0094,22,97,61,15,140,87,73,62,29,16,41,24,36,56,48,42,32,70,277,1,3991
intervention--0094,23,75,61,12,99,77,49,75,38,21,67,23,36,57,46,55,28,52,316,1,3675
intervention--0094,24,74,50,17,96,71,55,70,35,21,55,31,31,46,35,51,19,51,280,1,3395
intervention--0094,25,61,52,12,111,63,52,68,26,25,44,15,29,50,51,42,23,43,280,1,3115
intervention--0094,26,64,38,3,93,53,50,61,21,20,38,16,30,59,41,46,19,52,244,1,2871
intervention--0094,27,57,30,15,78,47,48,54,30,17,44,13,30,46,55,23,16,36,224,1,2647
intervention--0094,28,59,38,8,78,33,38,50,16,9,32,12,31,37,46,34,7,37,227,1,2420
intervention--0094,29,40,35,12,76,34,32,46,16,9,51,12,30,32,46,27,10,34,236,1,2184
intervention--0094,30,46,30,11,53,40,30,55,9,14,33,12,28,26,34,22,10,31,217,1,1967
intervention--0094,31,37,31,10,46,32,32,38,12,9,26,15,19,27,40,27,5,34,215,1,1752
intervention--0094,32,42,27,10,41,26,20,28,14,12,29,6,17,22,29,21,6,22,165,1,1587
intervention--0094,33,38,13,2,42,27,27,35,10,5,29,12,34,19,32,17,6,26,144,1,1443
intervention--0094,34,35,16,3,35,15,11,24,11,10,24,11,18,17,18,23,4,17,139,1,1304
intervention--0094,35,26,9,7,32,19,21,24,7,6,15,11,27,15,20,18,3,21,140,1,1164
intervention--0094,36,21,17,5,19,8,13,19,6,7,16,11,12,15,20,26,2,20,152,1,1012
intervention--0094,37,15,20,2,15,14,22,21,10,3,24,6,17,20,24,14,3,14,115,1,897
intervention--0094,38,16,6,2,25,15,10,20,4,6,16,8,10,13,12,12,3,12,131,1,766
intervention--0094,39,13,9,3,20,7,8,19,8,6,12,2,13,9,19,12,2,12,115,1,651
intervention--0094,40,13,7,3,14,11,9,14,4,5,11,4,11,10,14,14,0,10,90,1,561
intervention--0094,41,6,5,7,16,5,6,10,3,0,10,1,3,7,8,8,1,4,89,1,472
intervention--0094,42,6,4,1,13,5,5,5,3,3,8,2,7,3,16,4,0,5,76,1,396
intervention--0094,43,3,3,1,6,1,10,5,1,5,9,3,8,4,5,7,0,3,52,1,344
intervention--0094,44,4,3,0,4,1,5,4,5,2,6,4,4,4,6,6,1,3,55,1,289
intervention--0094,45,8,2,0,3,4,4,4,1,2,5,1,3,2,6,2,0,2,50,1,239
intervention--0094,46,5,2,0,1,1,4,5,2,0,3,2,5,5,2,6,0,4,43,1,196
intervention--0094,47,3,1,1,4,2,0,3,0,1,2,1,5,1,4,4,0,0,23,1,173
intervention--0094,48,1,0,2,1,2,2,5,0,1,0,0,3,0,2,1,0,1,33,1,140
intervention--0094,49,0,4,2,2,1,3,4,1,0,3,2,2,1,6,3,0,4,36,1,104
intervention--0094,50,1,1,0,2,0,2,1,4,0,0,0,4,0,3,2,0,0,14,1,90
intervention--0094,51,0,0,0,1,0,0,3,0,1,3,0,1,2,1,0,0,0,18,1,72
intervention--0094,52,0,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,1,15,1,57
intervention--0094,53,0,2,0,0,0,1,2,0,1,0,1,1,1,0,1,0,0,10,1,47
intervention--0094,54,0,0,0,0,0,1,3,1,0,0,0,3,1,1,1,0,1,10,1,37
intervention--0094,55,0,2,0,0,2,0,2,0,0,0,0,1,0,0,2,0,1,9,1,28
intervention--0094,56,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,20
intervention--0094,57,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,16
intervention--0094,58,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,14
intervention--0094,59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,11
intervention--0094,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,7
intervention--0094,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5
intervention--0094,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
intervention--0094,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
intervention--0094,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0094,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0094,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
intervention--0043,1,195,35,4,55,298,62,94,88,20,6,53,2,119,14,131,1128,160,244,1,9756
intervention--0043,2,177,45,10,63,310,105,94,63,23,16,62,7,181,23,136,1196,157,209,1,9547
intervention--0043,3,203,78,4,86,288,113,115,64,34,31,60,10,160,24,162,1014,175,237,1,9310
intervention--0043,4,163,68,8,89,301,119,86,61,36,33,80,15,186,16,124,870,133,231,1,9079
intervention--0043,5,159,68,5,94,308,125,108,84,41,42,48,6,182,33,137,758,162,304,1,8775
intervention--0043,6,145,64,3,119,295,118,99,62,27,36,52,18,179,33,121,621,143,235,1,8540
intervention--0043,7,156,62,7,130,307,122,103,55,35,40,52,22,170,31,120,494,131,232,1,8308
intervention--0043,8,163,81,6,145,263,125,105,64,31,59,41,13,178,33,104,402,147,259,1,8049
intervention--0043,9,145,75,11,123,268,100,107,56,24,62,59,20,147,45,91,353,137,248,1,7801
intervention--0043,10,134,79,16,132,212,113,104,51,39,57,53,26,120,61,127,315,150,277,1,7524
intervention--0043,11,154,75,18,152,205,119,105,50,34,78,48,27,150,47,117,229,115,300,1,7224
intervention--0043,12,137,64,12,166,207,111,93,58,37,81,43,20,140,50,116,227,120,286,1,6938
intervention--0043,13,92,71,8,167,177,104,88,61,27,60,42,18,114,55,101,188,106,295,1,6643
intervention--0043,14,136,74,15,144,201,101,115,47,31,59,40,40,117,46,90,138,122,283,1,6360
intervention--0043,15,111,68,5,156,159,117,103,40,26,69,35,32,94,55,100,119,121,258,1,6102
intervention--0043,16,108,67,15,154,178,100,98,45,34,66,38,34,103,57,92,94,71,306,1,5796
intervention--0043,17,126,58,13,157,134,97,89,47,31,80,33,25,113,63,77,84,102,295,1,5501
intervention--0043,18,105,66,9,139,146,98,83,55,21,63,36,41,93,71,68,77,91,280,1,5221
intervention--0043,19,98,67,15,140,100,67,100,35,34,64,27,41,66,60,72,67,88,319,1,4902
intervention--0043,20,83,60,13,127,109,93,85,33,31,58,31,40,72,44,58,67,88,319,1,4583
intervention--0043,21,97,62,15,127,105,85,76,33,16,57,24,41,82,58,55,39,78,322,1,4261
intervention--0043,22,78,60,16,121,101,54,87,38,22,73,28,29,49,47,64,28,70,271,1,3990
intervention--0043,23,90,52,15,88,68,59,67,33,21,50,26,37,64,52,50,29,58,277,1,3713
intervention--0043,24,74,57,14,105,77,58,79,31,7,50,26,32,50,53,48,26,55,293,1,3420
intervention--0043,25,55,32,17,94,64,43,55,31,17,53,16,25,43,47,43,23,51,280,1,3140
intervention--0043,26,77,29,10,89,50,38,64,33,14,44,21,30,53,54,44,26,38,261,1,2879
intervention--0043,27,59,39,12,71,45,38,63,25,18,38,19,30,45,38,34,15,37,247,1,2632
intervention--0043,28,55,37,10,81,38,42,55,21,8,48,15,32,30,35,40,14,34,226,1,2406
intervention--0043,29,44,34,10,80,41,28,57,18,10,39,16,20,33,39,33,13,35,230,1,2176
intervention--0043,30,45,27,8,60,36,27,57,23,10,25,9,30,16,34,43,12,28,208,1,1968
intervention--0043,31,39,25,6,43,29,35,35,22,7,32,15,18,32,28,33,6,34,203,1,1765
intervention--0043,32,29,16,6,36,24,29,26,11,11,25,10,26,24,30,19,7,22,166,1,1599
intervention--0043,33,31,23,6,45,25,22,41,17,7,19,6,23,21,30,18,5,22,177,1,1422
intervention--0043,34,22,18,10,40,22,10,27,12,5,21,8,11,18,26,20,5,19,144,1,1278
intervention--0043,35,22,15,8,28,18,15,28,11,5,28,12,16,16,29,19,4,26,164,1,1114
intervention--0043,36,21,20,2,17,10,12,23,8,3,15,5,19,16,15,13,2,19,142,1,972
intervention--0043,37,18,7,8,24,12,12,19,7,4,17,6,12,7,15,16,1,12,121,1,851
intervention--0043,38,14,7,6,16,8,5,12,9,4,19,4,14,17,17,7,0,9,104,1,747
intervention--0043,39,9,15,1,18,9,11,12,5,5,9,4,16,11,18,6,2,10,115,1,632
intervention--0043,40,8,8,4,10,11,7,10,10,3,13,4,11,7,5,6,0,5,97,1,535
intervention--0043,41,15,5,1,9,3,15,9,1,3,6,4,8,6,10,7,2,2,75,1,460
intervention--0043,42,3,6,3,7,3,7,5,4,2,8,3,8,7,9,3,0,6,75,1,385
intervention--0043,43,2,2,1,10,3,8,10,3,2,6,3,6,5,6,7,0,6,71,1,314
intervention--0043,44,9,3,2,5,4,5,4,2,0,6,4,7,2,12,5,1,1,60,1,254
intervention--0043,45,5,4,1,4,4,6,5,0,0,3,4,3,3,9,3,0,3,43,1,211
intervention--0043,46,3,2,1,6,2,3,1,0,0,3,1,6,3,2,3,0,5,34,1,177
intervention--0043,47,1,0,0,6,1,1,2,1,1,0,0,4,1,3,1,0,2,33,1,144
intervention--0043,48,1,4,2,1,2,1,2,0,1,3,0,3,1,3,4,0,1,23,1,121
intervention--0043,49,1,1,1,2,3,0,4,0,0,0,1,3,3,3,0,0,2,17,1,104
intervention--0043,50,1,2,0,0,2,1,5,0,2,2,0,4,0,2,1,0,1,15,1,89
intervention--0043,51,0,1,1,1,1,2,4,1,0,0,0,1,0,1,0,0,0,14,1,75
intervention--0043,52,1,0,1,0,0,1,1,0,0,1,0,1,1,1,2,0,2,13,1,62
intervention--0043,53,0,0,0,4,0,0,3,1,0,1,0,0,0,1,1,0,1,14,1,48
intervention--0043,54,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10,1,38
intervention--0043,55,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,9,1,29
intervention--0043,56,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,2,1,27
intervention--0043,57,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2,9,1,18
intervention--0043,58,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,16
intervention--0043,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,11
intervention--0043,60,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,7
intervention--0043,61,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7
intervention--0043,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6
intervention--0043,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
intervention--0043,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
intervention--0043,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
intervention--0057,1,163,49,4,54,296,78,82,101,29,3,53,6,109,7,117,1133,186,246,1,9754
intervention--0057,2,191,51,5,85,316,89,94,59,30,16,58,10,162,10,139,1180,181,231,1,9523
intervention--0057,3,181,71,6,71,311,106,91,74,32,22,62,14,190,26,116,1065,142,243,1,9280
intervention--0057,4,166,73,4,88,328,132,100,57,39,24,58,11,181,26,128,873,154,228,1,9052
intervention--0057,5,190,73,5,115,287,112,82,58,34,35,70,10,176,27,103,743,163,290,1,8762
intervention--0057,6,147,67,9,122,254,131,114,71,34,52,42,15,184,42,117,604,156,252,1,8510
intervention--0057,7,163,62,11,129,268,120,104,58,29,58,51,16,182,40,120,470,124,256,1,8254
intervention--0057,8,129,86,10,129,268,137,93,67,35,48,56,20,162,41,100,419,135,249,1,8005
intervention--0057,9,155,85,9,146,254,123,99,69,36,58,59,14,159,45,113,364,136,253,1,7752
intervention--0057,10,143,71,15,134,276,117,132,60,31,66,55,24,152,47,115,279,113,290,1,7462
intervention--0057,11,134,71,11,172,233,110,114,59,38,53,38,20,144,46,113,248,115,260,1,7202
intervention--0057,12,132,77,13,148,197,129,115,49,24,72,48,23,118,51,97,206,123,268,1,6934
intervention--0057,13,145,91,12,165,200,115,97,50,29,73,40,30,134,59,102,160,118,267,1,6667
intervention--0057,14,112,72,11,151,185,100,102,57,35,73,43,29,105,51,79,154,104,308,1,6359
intervention--0057,15,116,81,12,131,162,102,95,47,24,79,39,27,96,47,78,125,106,297,1,6062
intervention--0057,16,110,62,14,156,180,92,89,45,33,73,36,44,103,49,79,105,107,303,1,5759
intervention--0057,17,114,65,19,129,130,96,101,44,31,73,37,30,105,59,79,70,92,289,1,5470
intervention--0057,18,113,70,16,150,124,80,82,36,31,65,33,25,107,58,78,70,81,291,1,5179
intervention--0057,19,105,62,12,135,115,88,106,29,18,67,21,40,77,71,71,72,82,287,1,4892
intervention--0057,20,100,55,9,130,117,91,85,34,23,64,25,44,73,58,62,47,83,297,1,4595
intervention--0057,21,76,52,12,133,102,68,86,34,18,72,27,42,71,40,64,50,80,294,1,4301
intervention--0057,22,103,59,17,123,71,73,73,34,23,52,28,28,71,46,50,33,61,289,1,4012
intervention--0057,23,65,41,15,119,78,59,63,30,21,54,19,30,61,62,73,34,71,297,1,3715
intervention--0057,24,63,52,15,102,63,52,62,25,20,47,26,27,67,44,46,29,59,277,1,3438
intervention--0057,25,68,47,6,103,65,59,73,33,13,63,13,37,53,70,48,26,64,293,1,3145
intervention--0057,26,61,44,13,80,48,48,60,30,15,43,18,25,49,49,38,14,42,262,1,2883
intervention--0057,27,44,38,13,82,59,36,52,12,11,42,19,22,37,38,40,17,49,250,1,2633
intervention--0057,28,58,39,6,67,34,47,35,26,19,31,17,23,29,48,32,9,36,213,1,2420
intervention--0057,29,41,32,13,73,35,35,40,17,16,35,13,23,39,45,31,8,42,233,1,2187
intervention--0057,30,40,31,9,55,32,37,43,17,10,51,19,19,30,32,36,9,29,207,1,1980
intervention--0057,31,53,27,3,45,26,23,29,10,10,29,13,22,37,29,29,9,21,184,1,1796
intervention--0057,32,44,28,5,40,24,15,42,16,5,24,9,27,26,31,20,6,23,196,1,1600
intervention--0057,33,27,12,6,36,21,17,41,15,5,31,9,19,19,33,16,1,18,171,1,1429
intervention--0057,34,26,16,8,27,18,21,31,12,9,16,8,31,16,29,19,6,19,157,1,1272
intervention--0057,35,19,18,6,22,8,18,30,10,4,25,6,19,16,23,16,6,13,159,1,1113
intervention--0057,36,24,17,3,16,15,21,20,8,9,13,3,13,17,21,16,4,14,149,1,964
intervention--0057,37,12,14,6,34,5,5,9,10,8,25,4,10,16,16,11,0,9,132,1,832
intervention--0057,38,13,7,1,20,7,13,10,6,2,5,7,8,14,10,9,2,7,115,1,717
intervention--0057,39,9,16,4,24,9,9,8,3,0,6,3,8,7,17,7,1,12,87,1,630
intervention--0057,40,11,12,1,12,7,14,10,1,3,9,4,12,5,10,14,1,12,95,1,535
intervention--0057,41,12,5,1,9,5,5,8,5,1,12,5,6,4,4,7,2,8,80,1,455
intervention--0057,42,11,9,1,8,2,3,8,3,2,2,1,12,2,10,6,2,8,53,1,402
intervention--0057,43,8,6,1,7,2,5,7,0,4,7,2,8,6,6,5,0,3,74,1,328
intervention--0057,44,2,4,0,5,2,2,6,2,3,3,2,6,3,6,5,0,4,58,1,270
intervention--0057,45,8,6,2,8,4,1,10,4,0,2,1,4,5,5,6,0,3,41,1,229
intervention--0057,46,6,4,2,3,1,2,4,1,3,2,1,2,6,5,6,0,2,43,1,186
intervention--0057,47,3,2,1,3,2,3,3,2,0,5,0,4,4,4,1,0,2,37,1,149
intervention--0057,48,1,3,0,4,1,3,3,1,3,3,1,2,3,1,2,0,3,25,1,124
intervention--0057,49,1,3,1,2,0,0,1,0,1,2,1,5,2,3,0,0,0,24,1,100
intervention--0057,50,3,3,0,0,0,0,3,0,1,0,0,4,1,1,0,1,1,21,1,79
intervention--0057,51,0,0,0,1,0,1,2,0,1,1,0,1,0,3,0,0,2,19,1,60
intervention--0057,52,4,0,0,2,2,1,2,0,0,0,0,1,0,4,0,0,2,9,1,51
intervention--0057,53,0,1,0,2,1,0,1,0,1,2,1,0,0,2,0,0,0,8,1,43
intervention--0057,54,0,0,0,1,2,0,2,0,0,1,0,0,1,0,1,0,2,12,1,31
intervention--0057,55,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,21
intervention--0057,56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,16
intervention--0057,57,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,2,1,14
intervention--0057,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,9
intervention--0057,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
intervention--0057,60,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,6
intervention--0057,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2
intervention--0057,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
intervention--0057,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0057,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
intervention--0057,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
intervention--0041,1,183,49,4,57,276,75,91,101,30,4,70,3,136,14,129,1139,164,244,1,9756
intervention--0041,2,208,59,7,75,321,103,91,78,37,15,57,5,182,19,156,1151,180,217,1,9539
intervention--0041,3,169,60,8,69,320,96,105,76,28,29,66,14,170,16,138,1016,160,207,1,9332
intervention--0041,4,180,65,7,101,325,110,113,73,33,23,39,15,193,22,148,897,148,254,1,9078
intervention--0041,5,167,67,6,92,309,144,106,66,28,44,63,15,192,28,106,755,161,296,1,8782
intervention--0041,6,160,70,7,120,290,114,117,69,45,41,53,18,163,30,121,618,147,243,1,8539
intervention--0041,7,169,74,7,119,267,115,114,70,33,52,50,22,168,31,126,510,121,235,1,8304
intervention--0041,8,142,70,11,130,279,110,124,72,35,49,59,20,163,50,106,431,158,244,1,8060
intervention--0041,9,145,71,9,145,258,122,113,55,36,75,45,24,152,49,115,398,136,299,1,7761
intervention--0041,10,151,63,12,171,226,135,104,56,36,62,50,24,177,56,117,296,113,261,1,7500
intervention--0041,11,161,69,12,140,191,114,115,47,37,67,45,27,120,45,99,254,128,292,1,7208
intervention--0041,12,157,80,4,131,240,102,107,70,34,72,44,29,138,58,91,196,123,291,1,6917
intervention--0041,13,131,72,14,126,191,121,102,56,41,64,52,28,111,52,94,161,119,308,1,6609
intervention--0041,14,142,59,13,166,189,107,105,51,43,82,53,23,105,51,83,146,120,284,1,6325
intervention--0041,15,141,88,14,142,164,97,110,53,35,79,32,36,121,66,90,138,108,312,1,6013
intervention--0041,16,97,77,10,154,152,115,82,44,25,67,36,33,92,49,79,105,95,306,1,5707
intervention--0041,17,111,68,12,151,123,95,99,41,28,54,39,22,95,61,80,69,86,268,1,5439
intervention--0041,18,121,62,11,148,116,102,89,48,29,66,33,32,78,69,63,76,89,312,1,5127
intervention--0041,19,91,65,16,133,116,73,78,47,24,70,31,26,73,50,69,69,97,287,1,4840
intervention--0041,20,104,60,9,117,83,79,79,43,28,69,37,37,74,55,50,48,72,297,1,4543
intervention--0041,21,79,52,10,121,91,57,81,37,30,61,33,23,63,65,66,47,59,284,1,4259
intervention--0041,22,74,57,11,106,103,61,96,39,24,52,19,34,64,50,55,30,61,285,1,3974
intervention--0041,23,90,62,12,124,91,55,74,33,17,48,23,25,57,58,53,31,61,269,1,3705
intervention--0041,24,66,50,12,99,68,45,92,27,21,53,27,35,59,44,41,32,66,278,1,3427
intervention--0041,25,55,54,11,90,69,59,56,28,17,49,17,29,46,43,51,22,53,262,1,3165
intervention--0041,26,65,61,9,88,59,46,49,35,22,50,15,26,49,40,46,18,46,246,1,2919
intervention--0041,27,66,42,14,83,46,44,48,24,21,36,17,29,43,37,36,16,34,235,1,2684
intervention--0041,28,57,25,8,66,38,42,57,27,19,40,11,31,38,37,31,12,45,232,1,2452
intervention--0041,29,51,43,13,69,45,34,52,20,15,40,9,26,39,40,38,8,26,207,1,2245
intervention--0041,30,38,43,7,61,38,29,36,21,15,33,9,30,24,43,24,11,26,200,1,2045
intervention--0041,31,36,29,10,61,34,28,36,18,8,31,14,28,23,30,23,9,33,228,1,1817
intervention--0041,32,31,24,8,55,37,38,32,14,8,21,9,18,28,30,30,2,22,190,1,1627
intervention--0041,33,38,28,4,53,20,24,25,10,4,27,8,23,16,35,15,4,26,189,1,1438
intervention--0041,34,31,18,8,36,14,19,29,12,8,23,8,24,13,20,17,4,17,174,1,1264
intervention--0041,35,18,20,10,29,14,21,28,8,8,20,9,20,23,25,16,4,24,138,1,1126
intervention--0041,36,21,11,2,31,22,17,12,4,4,22,10,21,15,20,19,2,23,153,1,973
intervention--0041,37,16,16,1,24,13,22,14,7,2,14,3,14,19,7,12,1,13,123,1,850
intervention--0041,38,21,9,6,22,11,6,22,2,7,11,4,11,9,14,12,1,13,113,1,737
intervention--0041,39,12,8,1,22,9,8,16,6,1,17,11,9,13,10,6,0,10,96,1,641
intervention--0041,40,15,4,5,15,5,7,12,3,6,10,5,9,9,16,7,1,5,91,1,550
intervention--0041,41,9,3,2,11,5,12,17,8,5,9,2,10,4,7,9,1,12,88,1,462
intervention--0041,42,10,3,0,6,5,1,8,5,2,10,2,11,6,6,5,1,4,72,1,390
intervention--0041,43,7,7,2,7,1,1,6,3,0,6,1,6,3,9,2,0,3,70,1,320
intervention--0041,44,6,5,2,8,4,2,4,0,1,3,1,8,4,4,5,0,4,57,1,263
intervention--0041,45,3,3,0,8,0,2,5,2,0,0,1,4,0,5,3,0,6,37,1,226
intervention--0041,46,6,4,0,6,4,0,4,2,1,4,0,5,5,3,0,0,4,44,1,182
intervention--0041,47,0,1,0,4,3,1,0,3,1,3,2,4,0,4,2,0,1,27,1,155
intervention--0041,48,5,1,1,3,0,1,3,2,0,4,0,0,1,1,5,0,3,28,1,127
intervention--0041,49,1,3,0,1,1,2,1,0,0,1,0,2,2,1,0,0,0,18,1,109
intervention--0041,50,5,1,0,0,1,1,1,1,0,1,1,3,0,3,1,0,1,25,1,84
intervention--0041,51,0,2,0,2,1,1,2,1,1,1,2,1,0,0,3,0,1,15,1,69
intervention--0041,52,2,0,1,2,0,1,2,0,0,0,0,1,0,1,0,0,1,13,1,56
intervention--0041,53,1,0,1,1,0,1,2,0,0,0,1,1,0,2,0,0,0,13,1,43
intervention--0041,54,1,0,0,0,0,2,1,0,0,2,0,1,0,1,0,0,0,12,1,31
intervention--0041,55,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,26
intervention--0041,56,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1,21
intervention--0041,57,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,17
intervention--0041,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,13
intervention--0041,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,10
intervention--0041,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9
intervention--0041,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6
intervention--0041,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
intervention--0041,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
intervention--0041,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3
intervention--0041,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
